index,case_id,gold_label,raw_precision_percent,raw_recall_percent,raw_f1_percent,raw_detect,raw_predicted_hallucination,raw_spans_console,dual_precision_percent,dual_recall_percent,dual_f1_percent,dual_detect,dual_predicted_hallucination,dual_spans_console,running_raw_micro_f1_percent,running_dual_micro_f1_percent
138,13340,hallucinated,60.34,88.83,71.87,OK,True,"[386:427] 'compounds can have a variable composition' (contradiction); [544:618] 'separating compounds requires more complex methods like chemical reactions' (contradiction); [695:739] 'Elements are held together by covalent bonds' (unsupported); [747:822] 'compounds can have various types of bonds (covalent, ionic, metallic, etc.)' (unsupported); [824:880] 'Mixtures do not have any bonds between their components.' (unsupported)",30.27,28.43,29.32,OK,True,[380:428] 'while compounds can have a variable composition.' (contradiction); [538:619] 'while separating compounds requires more complex methods like chemical reactions.' (contradiction); [824:880] 'Mixtures do not have any bonds between their components.' (contradiction),35.42,35.5
139,15969,clean,100.0,100.0,100.0,OK,False,[none],0.0,0.0,0.0,MISS,True,[573:656] 'the passage does not provide specific cooking time recommendations for this method.' (unsupported),35.42,35.09
140,15708,clean,0.0,0.0,0.0,MISS,True,[105:124] 'than sirloin steaks' (contradiction),100.0,100.0,100.0,OK,False,[none],35.35,35.09
141,12068,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],35.35,35.09
142,15271,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],35.35,35.09
143,12439,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],35.35,35.09
144,16417,clean,0.0,0.0,0.0,MISS,True,[84:129] 'does not mention how to draw a truncated cone' (contradiction); [333:344] 'in Geogebra' (unsupported); [504:515] 'in Geogebra' (unsupported); [558:627] 'it is not possible to answer how to draw a truncated cone in Geogebra' (unsupported),0.0,0.0,0.0,MISS,True,[81:129] 'it does not mention how to draw a truncated cone' (contradiction),34.88,34.86
145,16116,clean,0.0,0.0,0.0,MISS,True,[344:385] 'eliminate their access to food or shelter' (unsupported),100.0,100.0,100.0,OK,False,[none],34.74,34.86
146,12842,hallucinated,69.89,92.86,79.75,OK,True,[105:133] '2 gussets for each side seam' (contradiction); [1445:1510] 'Add any additional decorative elements such as buttons or elastic' (unsupported),43.42,94.29,59.46,OK,True,"[48:134] 'Divide the number of gussets needed in half, which means 2 gussets for each side seam.' (unsupported); [1445:1511] 'Add any additional decorative elements such as buttons or elastic.' (unsupported)",35.44,35.59
147,13265,hallucinated,75.0,100.0,85.71,OK,True,"[68:86] 'firm or individual' (unsupported); [403:513] 'including the duration of the lease, payment amounts, and any responsibilities and obli...' (unsupported)",0.0,0.0,0.0,OK,True,[68:86] 'firm or individual' (unsupported),36.5,35.06
148,13290,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],36.5,35.06
149,12557,clean,0.0,0.0,0.0,MISS,True,"[530:544] ', if necessary' (unsupported)",100.0,100.0,100.0,OK,False,[none],36.45,35.06
150,13040,clean,0.0,0.0,0.0,MISS,True,"[247:289] 'From the menu, choose ""Factory Data Reset""' (contradiction); [352:400] 'Confirm the reset by pressing ""Erase Everything""' (contradiction); [405:451] 'Release all keys when the process is complete.' (contradiction)",0.0,0.0,0.0,MISS,True,"[247:348] 'From the menu, choose ""Factory Data Reset"" by using Volume buttons to scroll and Power ...' (unsupported)",35.99,34.6
151,16891,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],35.99,34.6
152,16882,clean,0.0,0.0,0.0,MISS,True,[314:327] 'well-draining' (unsupported); [733:741] 'watering' (contradiction),0.0,0.0,0.0,MISS,True,"[269:369] 'Plant the potato chunks or whole potatoes in well-draining soil, spacing them 24 to 36 ...' (unsupported); [725:741] 'such as watering' (contradiction)",35.92,34.09
153,12023,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],35.92,34.09
154,15933,clean,0.0,0.0,0.0,MISS,True,[189:236] 'equality among individuals and groups worldwide' (unsupported); [284:362] 'requires that all individuals have equal access to resources and opportunities' (unsupported); [894:923] 'more wealth and opportunities' (unsupported); [966:999] 'major challenge to global justice' (unsupported); [1547:1565] 'achieving equality' (unsupported),0.0,0.0,0.0,MISS,True,[269:416] 'global justice requires that all individuals have equal access to resources and opportu...' (unsupported),35.26,33.46
155,15204,clean,0.0,0.0,0.0,MISS,True,[565:593] 'infringement on their rights' (unsupported); [607:647] 'no colonial representation in Parliament' (unsupported); [703:717] 'became popular' (unsupported),100.0,100.0,100.0,OK,False,[none],35.0,33.46
156,12107,clean,0.0,0.0,0.0,MISS,True,[805:871] 'seek further assistance from a professional locksmith or carpenter' (unsupported),100.0,100.0,100.0,OK,False,[none],34.79,33.46
157,14860,hallucinated,60.62,26.06,36.45,OK,True,"[591:627] 'Shugabeats is a Generation 2 monster' (unsupported); [729:769] ""If you don't have a Generation 1 monster"" (unsupported); [898:977] 'the breeding process can be affected by the elements of the monsters being bred' (unsupported); [996:1034] 'Shugabeats possesses the Water element' (unsupported)",80.1,35.86,49.54,OK,True,[587:627] 'the Shugabeats is a Generation 2 monster' (unsupported); [992:1034] 'the Shugabeats possesses the Water element' (unsupported); [1039:1158] 'breeding it with a monster that has the Water element will increase the chances of gett...' (unsupported),34.88,34.67
158,17054,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],34.88,34.67
159,16155,hallucinated,61.46,24.38,34.91,OK,True,[32:69] 'Republicans use a proportional method' (unsupported); [370:417] 'not solely determined by a simple majority vote' (unsupported); [549:561] 'Proportional' (unsupported),29.93,18.18,22.62,OK,True,[32:135] 'Republicans use a proportional method to allocate delegates in their presidential nomin...' (unsupported); [518:562] 'the answer to the question is: Proportional.' (unsupported),34.88,34.15
160,15684,clean,0.0,0.0,0.0,MISS,True,"[190:203] 'fruits, nuts,' (unsupported)",0.0,0.0,0.0,MISS,True,"[173:254] 'Various types of fruits, nuts, herbs, and mushrooms grow on the rainforest floor.' (unsupported)",34.85,33.85
161,16060,hallucinated,58.97,40.35,47.92,OK,True,"[253:299] 'flip fouls, step-overs, and heel-to-heel turns' (unsupported); [393:409] 'official website' (unsupported); [561:577] 'official website' (unsupported)",42.07,100.0,59.22,OK,True,"[89:185] 'To execute a skill move while standing, press and hold the LT button and then tap the R...' (unsupported); [186:300] 'This will allow your player to perform various skill moves such as flip fouls, step-ove...' (unsupported); [377:409] 'by visiting the official website' (unsupported); [548:577] 'found on the official website' (unsupported)",35.05,34.87
162,12764,clean,0.0,0.0,0.0,MISS,True,[180:210] 'opening work-in-progress (WDV)' (unsupported),100.0,100.0,100.0,OK,False,[none],34.96,34.87
163,15728,hallucinated,18.88,24.32,21.26,OK,True,[12:27] 'games of chance' (unsupported); [127:228] 'where the winner is determined by subtracting their ticket number from the highest numb...' (unsupported); [313:340] 'then you would win the game' (unsupported),50.52,87.39,64.03,OK,True,"[133:228] 'the winner is determined by subtracting their ticket number from the highest number in ...' (unsupported); [243:340] 'if the highest number in the game is 55 and your ticket number is 47, then you would wi...' (unsupported)",34.69,35.78
164,12297,hallucinated,0.0,0.0,0.0,OK,True,[552:608] 'burning it in a peaceful manner during a proper ceremony' (unsupported),0.0,0.0,0.0,MISS,False,[none],33.95,34.99
165,12523,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],33.95,34.99
166,17059,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],33.95,34.99
167,12263,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],33.95,34.99
168,12241,clean,0.0,0.0,0.0,MISS,True,[288:306] 'any light fixtures' (unsupported); [431:464] 'as they perceive it as a predator' (unsupported),100.0,100.0,100.0,OK,False,[none],33.82,34.99
169,13291,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],33.82,34.99
170,15103,clean,0.0,0.0,0.0,MISS,True,[421:437] 'and rinse it off' (unsupported),100.0,100.0,100.0,OK,False,[none],33.78,34.99
171,12694,hallucinated,53.19,18.66,27.62,OK,True,[307:332] 'India is not as equitable' (unsupported); [568:590] 'for over two centuries' (unsupported),74.42,47.76,58.18,OK,True,[339:403] 'poorer children facing challenges in accessing quality education' (unsupported); [568:590] 'for over two centuries' (unsupported),33.69,35.49
172,12527,clean,0.0,0.0,0.0,MISS,True,[471:509] 'located northwest of the Caribbean Sea' (unsupported),0.0,0.0,0.0,MISS,True,[441:510] 'while the Leeward Islands are located northwest of the Caribbean Sea.' (unsupported),33.6,35.25
173,14057,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],33.6,35.25
174,15733,clean,0.0,0.0,0.0,MISS,True,[88:106] 'degrees Fahrenheit' (unsupported),100.0,100.0,100.0,OK,False,[none],33.55,35.25
175,16561,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],33.55,35.25
176,14688,clean,0.0,0.0,0.0,MISS,True,[476:509] 'then apply another layer of stain' (unsupported); [677:690] 'over the wood' (unsupported),100.0,100.0,100.0,OK,False,[none],33.43,35.25
177,13308,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],33.43,35.25
178,15713,hallucinated,31.73,68.75,43.42,OK,True,[29:100] 'the main difference between sirloin steak and porterhouse steak is that' (unsupported); [182:215] 'more expensive than sirloin steak' (unsupported),100.0,68.75,81.48,OK,True,[182:215] 'more expensive than sirloin steak' (unsupported),33.55,35.61
179,12243,clean,100.0,100.0,100.0,OK,False,[none],0.0,0.0,0.0,MISS,True,"[325:359] 'are made from flammable materials,' (unsupported)",33.55,35.5
180,14283,hallucinated,56.92,96.86,71.71,OK,True,[678:785] 'which suggests that the cost of other materials and labor for a second floor installati...' (unsupported); [1068:1146] 'could be used as a rough estimate for the cost of a second floor installation.' (unsupported); [1208:1329] 'it is difficult to give an exact answer to the question without additional context or d...' (unsupported); [1400:1419] 'please let me know.' (unsupported),0.0,0.0,0.0,OK,True,[86:129] 'can range from $100 to $400 per square foot' (unsupported),34.95,34.72
181,16771,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],34.95,34.72
182,13069,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],34.95,34.72
183,16796,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],34.95,34.72
184,15106,hallucinated,100.0,57.32,72.87,OK,True,[877:904] 'add two tablespoons of salt' (unsupported); [939:959] 'for about 30 minutes' (unsupported),100.0,98.78,99.39,OK,True,[877:905] 'add two tablespoons of salt.' (unsupported); [906:959] 'Soak the jewelry in the solution for about 30 minutes' (unsupported),35.3,35.69
185,15626,clean,0.0,0.0,0.0,MISS,True,[89:170] 'or by going to Twitter.com and logging in with your Twitter username and password' (unsupported),100.0,100.0,100.0,OK,False,[none],35.1,35.69
186,12185,clean,0.0,0.0,0.0,MISS,True,[753:786] 'until it becomes soft and pliable' (unsupported),100.0,100.0,100.0,OK,False,[none],35.02,35.69
187,14397,hallucinated,18.58,100.0,31.34,OK,True,[118:159] 'Unable to answer based on given passages.' (contradiction); [174:254] 'do not provide any information about weight loss associated with bowel movements' (contradiction); [464:506] 'through a combination of diet and exercise' (unsupported); [546:566] 'cannot be determined' (contradiction),0.0,0.0,0.0,OK,True,[118:159] 'Unable to answer based on given passages.' (contradiction); [161:255] 'The passages do not provide any information about weight loss associated with bowel mov...' (contradiction); [519:598] 'the answer to the question cannot be determined based on the provided passages.' (contradiction),34.96,34.89
188,14806,hallucinated,100.0,13.75,24.18,OK,True,[257:268] '22°C (72°F)' (unsupported); [370:381] '22°C (72°F)' (unsupported),63.16,97.5,76.66,OK,True,"[127:218] 'Passage 1 provides the current weather conditions for Bucharest, including the temperat...' (unsupported); [220:269] '""Today\'s temperature in Bucharest is 22°C (72°F),' (unsupported); [270:285] 'humidity is 82%' (unsupported); [287:316] 'wind speed is 6 mph (9 km/h).' (unsupported); [319:382] 'Therefore, the current temperature in Bucharest is 22°C (72°F).' (unsupported)",34.83,36.37
189,15689,clean,0.0,0.0,0.0,MISS,True,[672:688] 'nutrient cycling' (unsupported),0.0,0.0,0.0,MISS,True,"[255:276] 'including tall trees,' (unsupported)",34.79,36.31
190,13490,clean,0.0,0.0,0.0,MISS,True,[148:158] 'at the top' (unsupported); [329:345] 'recommends using' (unsupported),100.0,100.0,100.0,OK,False,[none],34.73,36.31
191,16879,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],34.73,36.31
192,14211,clean,0.0,0.0,0.0,MISS,True,[68:92] 'is not explicitly stated' (contradiction); [203:246] 'the primary factor leading to the explosion' (unsupported),0.0,0.0,0.0,MISS,True,[32:92] 'the cause of watermelons to explode is not explicitly stated' (contradiction),34.57,36.12
193,14716,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],34.57,36.12
194,15462,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],34.57,36.12
195,17237,clean,0.0,0.0,0.0,MISS,True,"[662:772] 'Therefore, the answer to the question ""How do you make ice cream"" can be answered based...' (unsupported)",100.0,100.0,100.0,OK,False,[none],34.31,36.12
196,14511,hallucinated,100.0,66.22,79.67,OK,True,[344:393] 'happen at any point during a debate or discussion' (unsupported),0.0,0.0,0.0,MISS,False,[none],34.69,35.89
197,13137,hallucinated,84.87,42.91,57.0,OK,True,"[894:954] 'Uncheck the box next to ""Turn on fast startup (recommended)""' (unsupported); [1211:1288] 'toggle the switch next to ""Put the computer to sleep"" to enable or disable it' (unsupported); [1292:1385] 'Enter the desired amount of time for the computer to remain awake before entering sleep...' (unsupported); [1697:1738] 'Unable to answer based on given passages.' (unsupported)",0.0,0.0,0.0,MISS,False,[none],35.83,34.31
198,15788,clean,0.0,0.0,0.0,MISS,True,"[29:51] 'people born in October' (unsupported); [190:270] 'They may also be success-oriented, charming, and personally powerful individuals' (unsupported); [341:379] 'may have a tendency towards impatience' (unsupported); [384:480] 'may struggle with balance between their desire for stability and security and their res...' (unsupported)",100.0,100.0,100.0,OK,False,[none],35.3,34.31
199,15753,hallucinated,26.4,42.34,32.53,OK,True,[499:546] 'no more than five times within a 24-hour period' (unsupported); [682:785] 'unclear whether there are any additional fees or charges beyond the initial $100 or $25...' (unsupported); [885:913] 'for each occurrence of abuse' (unsupported),24.74,42.34,31.23,OK,True,[499:546] 'no more than five times within a 24-hour period' (unsupported); [848:913] 'customers may be charged $100 or $25 for each occurrence of abuse' (unsupported); [915:993] 'suggesting that these amounts may also be deducted from their prepaid balance.' (unsupported),35.25,34.23
200,15192,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],35.25,34.23
201,16893,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],35.25,34.23
202,13155,hallucinated,77.68,33.77,47.07,OK,True,"[198:259] 'resulting in feelings of relaxation and reduced stress levels' (unsupported); [510:521] 'anxiety and' (unsupported); [743:792] 'create a sense of belonging and social connection' (unsupported); [929:1000] 'release oxytocin, a hormone that promotes emotional healing and bonding' (unsupported); [1015:1056] 'Unable to answer based on given passages.' (unsupported)",100.0,32.65,49.23,OK,True,[731:792] 'Hugging can create a sense of belonging and social connection' (unsupported); [794:834] 'which is essential for mental well-being' (unsupported); [924:945] 'help release oxytocin' (unsupported); [947:1000] 'a hormone that promotes emotional healing and bonding' (unsupported),35.79,35.04
203,11907,clean,0.0,0.0,0.0,MISS,True,[602:618] 'among all states' (unsupported),0.0,0.0,0.0,MISS,True,[394:470] 'the passage does not provide specific information on the average hourly rate' (unsupported); [471:514] 'or salary range for automotive technicians.' (unsupported); [905:974] 'the passage does not provide specific data on the average hourly rate' (unsupported); [975:1018] 'or salary range for automotive technicians.' (unsupported),35.75,34.44
204,17199,hallucinated,34.97,26.67,30.26,OK,True,"[48:106] ""watching Snapchat stories does indeed increase one's score"" (unsupported); [504:623] 'actively engaging with Snapchat stories and content by watching and interacting with th...' (unsupported); [733:739] 'is yes' (unsupported)",56.03,71.67,62.89,OK,True,"[32:122] ""it appears that watching Snapchat stories does indeed increase one's score on the platform"" (unsupported); [504:639] 'actively engaging with Snapchat stories and content by watching and interacting with th...' (unsupported); [657:739] 'the answer to the question ""Does watching Snapchat stories increase score?"" is yes' (unsupported)",35.62,35.55
205,12016,clean,0.0,0.0,0.0,MISS,True,[569:675] 'main difference between tartrate and succinate is the duration of action and the side e...' (unsupported),100.0,100.0,100.0,OK,False,[none],35.4,35.55
206,13564,hallucinated,100.0,56.07,71.85,OK,True,"[552:567] 'or cooking time' (contradiction); [603:640] 'recommended to use a meat thermometer' (unsupported); [675:794] 'internal temperature of at least 145°F (63°C) for medium-rare, 160°F (71°C) for medium,...' (unsupported)",100.0,28.52,44.39,OK,True,[699:736] 'at least 145°F (63°C) for medium-rare' (unsupported); [738:761] '160°F (71°C) for medium' (unsupported); [767:794] '170°F (77°C) for well-done.' (unsupported),36.36,35.79
207,14996,clean,0.0,0.0,0.0,MISS,True,[347:443] 'do not provide any information about what a UPC description specifically means or how i...' (unsupported); [456:519] 'I am unable to answer this question based on the given passages' (unsupported),0.0,0.0,0.0,MISS,True,[334:443] 'the passages do not provide any information about what a UPC description specifically m...' (contradiction),36.05,35.52
208,16121,hallucinated,100.0,61.11,75.86,OK,True,[222:240] 'humane mouse traps' (unsupported); [244:282] 'natural deterrents like peppermint oil' (unsupported); [335:378] 'keeping your home clean and well-maintained' (unsupported),53.28,40.12,45.77,OK,True,"[54:102] 'seal all entry points, including pipes and vents' (unsupported); [207:240] 'consider using humane mouse traps' (unsupported); [241:282] 'or natural deterrents like peppermint oil' (unsupported)",36.61,35.72
209,16511,hallucinated,100.0,56.43,72.15,OK,True,"[361:414] 'Exercise alone is not enough to achieve a toned body.' (unsupported); [454:551] 'a balanced diet that provides your body with the necessary nutrients to build muscle an...' (unsupported); [588:647] 'Muscles grow during rest and recovery, not during exercise.' (unsupported); [720:784] 'you may not be allowing your muscles to fully repair and rebuild' (unsupported); [844:923] 'Consistency is key when it comes to building muscle and achieving a toned body.' (unsupported); [976:1018] 'you may not be making the gains you desire' (unsupported); ... +5 more",100.0,29.07,45.05,OK,True,"[361:414] 'Exercise alone is not enough to achieve a toned body.' (unsupported); [415:552] ""You need to make sure you're consuming a balanced diet that provides your body with the..."" (unsupported); [588:647] 'Muscles grow during rest and recovery, not during exercise.' (unsupported); [1053:1193] 'Progressive overload refers to gradually increasing the intensity of your workouts over...' (unsupported)",40.22,36.7
210,15484,clean,0.0,0.0,0.0,MISS,True,[379:416] 'which could result in account lockout' (unsupported),0.0,0.0,0.0,MISS,True,[32:127] 'it appears that your Snapchat account has been temporarily locked due to using third-pa...' (unsupported); [676:740] 'for an official Snapchat app to become available for your device' (unsupported),40.15,36.35
211,14700,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],40.15,36.35
212,14381,hallucinated,71.05,96.43,81.82,OK,True,[154:165] 'and discard' (unsupported); [802:829] 'baking at 300°F for 2 hours' (unsupported),100.0,96.43,98.18,OK,True,[802:829] 'baking at 300°F for 2 hours' (unsupported),40.28,36.55
213,12767,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],40.28,36.55
214,14775,clean,0.0,0.0,0.0,MISS,True,[344:380] 'He is worthy of our love and service' (unsupported); [559:655] 'The passages do not provide explicit reasons why we should serve others without selfish...' (contradiction); [842:863] 'love and appreciation' (unsupported); [873:910] 'who deserves our service and devotion' (unsupported),0.0,0.0,0.0,MISS,True,[559:655] 'The passages do not provide explicit reasons why we should serve others without selfish...' (contradiction),39.91,36.34
215,13154,clean,0.0,0.0,0.0,MISS,True,[347:366] 'happy relationships' (unsupported); [444:502] 'which can provide comfort and ease their existential fears' (unsupported),100.0,100.0,100.0,OK,False,[none],39.77,36.34
216,12047,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.77,36.34
217,12022,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.77,36.34
218,15627,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.77,36.34
219,14369,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.77,36.34
220,14286,clean,0.0,0.0,0.0,MISS,True,[402:436] 'to check the status of your return' (unsupported),100.0,100.0,100.0,OK,False,[none],39.7,36.34
221,13231,clean,0.0,0.0,0.0,MISS,True,[440:448] 'securely' (unsupported),100.0,100.0,100.0,OK,False,[none],39.69,36.34
222,12218,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.69,36.34
223,12762,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.69,36.34
224,14470,clean,0.0,0.0,0.0,MISS,True,[878:957] 'does not provide information about specific social effects on the United States' (contradiction); [1014:1060] 'limited to the time period after the Civil War' (unsupported); [1066:1113] 'do not cover the broader history of immigration' (unsupported),0.0,0.0,0.0,MISS,True,[213:318] 'The Reconstruction period after the Civil War brought significant political changes to ...' (unsupported); [866:958] 'The passage does not provide information about specific social effects on the United St...' (contradiction),39.37,35.92
225,14691,clean,0.0,0.0,0.0,MISS,True,"[739:750] 'on a canvas' (unsupported); [858:875] 'an antique finish' (unsupported); [934:965] 'to give the wood a vintage look' (unsupported); [1067:1097] 'a more subtle, aged appearance' (unsupported)",0.0,0.0,0.0,MISS,True,"[1059:1097] 'achieve a more subtle, aged appearance' (unsupported)",39.2,35.84
226,17397,clean,0.0,0.0,0.0,MISS,True,[65:79] 'tone the chest' (unsupported),100.0,100.0,100.0,OK,False,[none],39.17,35.84
227,17517,clean,0.0,0.0,0.0,MISS,True,[875:894] 'to prevent sticking' (unsupported),0.0,0.0,0.0,MISS,True,[875:895] 'to prevent sticking.' (unsupported),39.14,35.8
228,13488,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.14,35.8
229,16507,clean,0.0,0.0,0.0,MISS,True,[69:97] 'despite exercising every day' (unsupported),100.0,100.0,100.0,OK,False,[none],39.09,35.8
230,12525,clean,0.0,0.0,0.0,MISS,True,[549:578] 'leeward side of the mountains' (unsupported),100.0,100.0,100.0,OK,False,[none],39.04,35.8
231,15195,hallucinated,100.0,71.82,83.6,OK,True,"[829:870] '""OTC"" (Off-Highway Motor Vehicle Account)' (unsupported); [1045:1083] 'the Michigan Liquor Control Commission' (unsupported)",0.0,0.0,0.0,MISS,False,[none],39.43,35.57
232,12432,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.43,35.57
233,13743,clean,0.0,0.0,0.0,MISS,True,[197:241] 'through increased permeability of cell walls' (unsupported),100.0,100.0,100.0,OK,False,[none],39.35,35.57
234,16419,hallucinated,88.83,30.7,45.63,OK,True,"[199:233] 'Use the command ""Cone"" in GeoGebra' (unsupported); [287:322] 'cut off the top quarter of the cone' (unsupported); [323:348] 'using the ""Slice"" command' (unsupported); [435:474] 'match the dimensions given in Passage 1' (unsupported); [489:534] 'if the top diameter of the cone is 3.5 inches' (unsupported); [541:592] 'set the ""Top Slice Radius"" to 3.5 / 2 = 1.75 inches' (unsupported); ... +3 more",100.0,20.43,33.93,OK,True,"[199:253] 'Use the command ""Cone"" in GeoGebra to create the cone.' (unsupported); [287:322] 'cut off the top quarter of the cone' (unsupported); [541:592] 'set the ""Top Slice Radius"" to 3.5 / 2 = 1.75 inches' (unsupported); [750:827] 'use the ""ConicalSurface"" command to create the surface of the truncated cone.' (unsupported)",39.74,35.46
235,13309,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.74,35.46
236,14846,hallucinated,85.26,36.82,51.43,OK,True,[685:734] 'adjust the cooking time or ingredient proportions' (unsupported); [774:791] 'any type of bread' (unsupported); [825:840] 'cheese or herbs' (unsupported); [390:404] 'brown too much' (unsupported),100.0,41.36,58.52,OK,True,[762:791] 'you can use any type of bread' (unsupported); [795:857] 'mix in other ingredients like cheese or herbs for extra flavor' (unsupported),39.89,35.84
237,15786,clean,0.0,0.0,0.0,MISS,True,[0:22] 'People born in October' (unsupported),0.0,0.0,0.0,MISS,True,[0:22] 'People born in October' (unsupported),39.86,35.8
238,13744,clean,0.0,0.0,0.0,MISS,True,[130:184] 'and allowing nutrients to be absorbed more efficiently' (unsupported); [228:249] 'in muscles and joints' (unsupported); [448:467] 'beyond these points' (contradiction),0.0,0.0,0.0,MISS,True,[130:184] 'and allowing nutrients to be absorbed more efficiently' (unsupported); [228:249] 'in muscles and joints' (unsupported); [342:365] 'including Co-enzyme Q10' (unsupported); [448:467] 'beyond these points' (contradiction),39.7,35.57
239,14742,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.7,35.57
240,13071,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.7,35.57
241,16633,clean,0.0,0.0,0.0,MISS,True,[23:44] 'necessary information' (unsupported),100.0,100.0,100.0,OK,False,[none],39.66,35.57
242,12445,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.66,35.57
243,16147,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.66,35.57
244,15203,clean,0.0,0.0,0.0,MISS,True,[426:456] 'typically larger than a crater' (unsupported),100.0,100.0,100.0,OK,False,[none],39.61,35.57
245,14131,hallucinated,39.13,100.0,56.25,OK,True,[37:59] 'a car parked on a hill' (unsupported); [61:88] 'a ball at the top of a ramp' (unsupported); [94:114] 'a satellite in orbit' (unsupported),0.0,0.0,0.0,MISS,False,[none],39.68,35.52
246,14291,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.68,35.52
247,17056,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.68,35.52
248,15481,clean,0.0,0.0,0.0,MISS,True,[331:364] 'continues to use third-party apps' (unsupported),100.0,100.0,100.0,OK,False,[none],39.62,35.52
249,15552,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],39.62,35.52
250,12333,clean,0.0,0.0,0.0,MISS,True,"[350:412] 'do not necessarily mean that the coworker is flirting with you' (unsupported); [418:496] ""it's always best to communicate directly with them to clarify their intentions"" (unsupported); [530:626] ""respect boundaries and avoid making assumptions about someone's intentions without thei..."" (unsupported)",0.0,0.0,0.0,MISS,True,[115:210] 'Physical contact that eludes to sexual activity or can be misconstrued as fondling (Pas...' (unsupported); [214:253] 'Staring at you excessively (Passage 2).' (unsupported),39.23,35.27
251,16635,clean,0.0,0.0,0.0,MISS,True,"[632:675] 'by right-clicking it and selecting ""Remove""' (unsupported); [941:1038] 'there is no specific instruction on how to force the removal of a printer if the above ...' (contradiction); [1142:1183] 'Unable to answer based on given passages.' (unsupported)",100.0,100.0,100.0,OK,False,[none],38.94,35.27
252,14847,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.94,35.27
253,13492,clean,0.0,0.0,0.0,MISS,True,[340:344] 'bait' (unsupported); [458:484] 'retrieved by the fisherman' (unsupported); [664:688] 'abandoned or become lost' (unsupported),100.0,100.0,100.0,OK,False,[none],38.85,35.27
254,14009,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.85,35.27
255,14752,clean,0.0,0.0,0.0,MISS,True,"[795:890] 'Therefore, to arrange an Excel sheet alphabetically, you can use either method describe...' (unsupported)",100.0,100.0,100.0,OK,False,[none],38.7,35.27
